start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Call_1
RadialIntermediate,RadialIntermediate,TI_Apps_4
RadialProximal,RadialProximal,TI_Map_6
VolarDistal,VolarDistal,TI_Climate_2
VolarIntermediate,VolarIntermediate,TI_Music_3
VolarProximal,VolarProximal,TI_Chats_5
RadialDistal,RadialIntermediate,CallReply_1
RadialDistal,RadialIntermediate,CallReject_1
RadialDistal,RadialIntermediate,CallingPerson_1
RadialDistal,RadialIntermediate,MuteMic_1
RadialDistal,RadialIntermediate,CallAccept_1
RadialIntermediate,RadialDistal,Radio_4
RadialIntermediate,RadialDistal,Spotify_4
RadialIntermediate,RadialDistal,Whatsapp_4
RadialIntermediate,RadialDistal,Podcast_4
RadialIntermediate,RadialDistal,Instagram_4
RadialProximal,RadialDistal,Work_6
RadialProximal,RadialDistal,Recenter_6
RadialProximal,RadialDistal,Destination_6
RadialProximal,RadialDistal,Home_6
RadialProximal,RadialDistal,Search_6
VolarDistal,RadialDistal,CarSeatHeater_2
VolarDistal,RadialDistal,SteeringHeater_2
VolarDistal,RadialDistal,Heater_2
VolarDistal,RadialDistal,AC_2
VolarDistal,RadialDistal,Air_2
VolarIntermediate,RadialDistal,NextSong_3
VolarIntermediate,RadialDistal,VolumePlus_3
VolarIntermediate,RadialDistal,VolumeMinus_3
VolarIntermediate,RadialDistal,Pause_3
VolarIntermediate,RadialDistal,Play_3
VolarProximal,RadialDistal,ContactList_5
VolarProximal,RadialDistal,Reply_5
VolarProximal,RadialDistal,SpeechToText_5
VolarProximal,RadialDistal,Keyboard_5
VolarProximal,RadialDistal,Send_5
