start_region,end_region,letter_association
VolarProximal,VolarProximal,TI_Chats_5
VolarIntermediate,VolarIntermediate,TI_Map_6
VolarDistal,VolarDistal,TI_Climate_2
RadialProximal,RadialProximal,TI_Music_3
RadialIntermediate,RadialIntermediate,TI_Call_1
RadialDistal,RadialDistal,TI_Apps_4
VolarProximal,VolarIntermediate,Send_5
VolarProximal,VolarDistal,ContactList_5
VolarProximal,RadialProximal,Reply_5
VolarProximal,RadialIntermediate,SpeechToText_5
VolarProximal,RadialDistal,Keyboard_5
VolarIntermediate,VolarProximal,Home_6
VolarIntermediate,VolarDistal,Search_6
VolarIntermediate,RadialProximal,Destination_6
VolarIntermediate,RadialIntermediate,Work_6
VolarIntermediate,RadialDistal,Recenter_6
VolarDistal,VolarProximal,SteeringHeater_2
VolarDistal,VolarIntermediate,Heater_2
VolarDistal,RadialProximal,Air_2
VolarDistal,RadialIntermediate,AC_2
VolarDistal,RadialDistal,CarSeatHeater_2
RadialProximal,VolarProximal,NextSong_3
RadialProximal,VolarIntermediate,VolumeMinus_3
RadialProximal,VolarDistal,VolumePlus_3
RadialProximal,RadialIntermediate,Play_3
RadialProximal,RadialDistal,Pause_3
RadialIntermediate,VolarProximal,MuteMic_1
RadialIntermediate,VolarIntermediate,CallReject_1
RadialIntermediate,VolarDistal,CallReply_1
RadialIntermediate,RadialProximal,CallAccept_1
RadialIntermediate,RadialDistal,CallingPerson_1
RadialDistal,VolarProximal,Radio_4
RadialDistal,VolarIntermediate,Podcast_4
RadialDistal,VolarDistal,Instagram_4
RadialDistal,RadialProximal,Whatsapp_4
RadialDistal,RadialIntermediate,Spotify_4
