start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Map_6
RadialIntermediate,RadialIntermediate,TI_Music_3
RadialProximal,RadialProximal,TI_Climate_2
VolarDistal,VolarDistal,TI_Apps_4
VolarIntermediate,VolarIntermediate,TI_Chats_5
VolarProximal,VolarProximal,TI_Call_1
RadialDistal,RadialIntermediate,Destination_6
RadialDistal,RadialIntermediate,Home_6
RadialDistal,RadialIntermediate,Work_6
RadialDistal,RadialIntermediate,Recenter_6
RadialDistal,RadialIntermediate,Search_6
RadialIntermediate,RadialDistal,VolumePlus_3
RadialIntermediate,RadialDistal,Play_3
RadialIntermediate,RadialDistal,NextSong_3
RadialIntermediate,RadialDistal,VolumeMinus_3
RadialIntermediate,RadialDistal,Pause_3
RadialProximal,RadialDistal,CarSeatHeater_2
RadialProximal,RadialDistal,Heater_2
RadialProximal,RadialDistal,SteeringHeater_2
RadialProximal,RadialDistal,Air_2
RadialProximal,RadialDistal,AC_2
VolarDistal,RadialDistal,Spotify_4
VolarDistal,RadialDistal,Whatsapp_4
VolarDistal,RadialDistal,Podcast_4
VolarDistal,RadialDistal,Instagram_4
VolarDistal,RadialDistal,Radio_4
VolarIntermediate,RadialDistal,Send_5
VolarIntermediate,RadialDistal,SpeechToText_5
VolarIntermediate,RadialDistal,Keyboard_5
VolarIntermediate,RadialDistal,Reply_5
VolarIntermediate,RadialDistal,ContactList_5
VolarProximal,RadialDistal,CallReply_1
VolarProximal,RadialDistal,CallingPerson_1
VolarProximal,RadialDistal,CallReject_1
VolarProximal,RadialDistal,MuteMic_1
VolarProximal,RadialDistal,CallAccept_1
