start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Climate_2
RadialIntermediate,RadialIntermediate,TI_Chats_5
RadialProximal,RadialProximal,TI_Music_3
VolarDistal,VolarDistal,TI_Apps_4
VolarIntermediate,VolarIntermediate,TI_Map_6
VolarProximal,VolarProximal,TI_Call_1
RadialDistal,RadialIntermediate,Air_2
RadialDistal,RadialIntermediate,CarSeatHeater_2
RadialDistal,RadialIntermediate,Heater_2
RadialDistal,RadialIntermediate,AC_2
RadialDistal,RadialIntermediate,SteeringHeater_2
RadialIntermediate,RadialDistal,Reply_5
RadialIntermediate,RadialDistal,Send_5
RadialIntermediate,RadialDistal,ContactList_5
RadialIntermediate,RadialDistal,Keyboard_5
RadialIntermediate,RadialDistal,SpeechToText_5
RadialProximal,RadialDistal,VolumePlus_3
RadialProximal,RadialDistal,VolumeMinus_3
RadialProximal,RadialDistal,Pause_3
RadialProximal,RadialDistal,NextSong_3
RadialProximal,RadialDistal,Play_3
VolarDistal,RadialDistal,Spotify_4
VolarDistal,RadialDistal,Whatsapp_4
VolarDistal,RadialDistal,Podcast_4
VolarDistal,RadialDistal,Instagram_4
VolarDistal,RadialDistal,Radio_4
VolarIntermediate,RadialDistal,Recenter_6
VolarIntermediate,RadialDistal,Search_6
VolarIntermediate,RadialDistal,Home_6
VolarIntermediate,RadialDistal,Destination_6
VolarIntermediate,RadialDistal,Work_6
VolarProximal,RadialDistal,MuteMic_1
VolarProximal,RadialDistal,CallReject_1
VolarProximal,RadialDistal,CallReply_1
VolarProximal,RadialDistal,CallingPerson_1
VolarProximal,RadialDistal,CallAccept_1
