start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Map_6
RadialIntermediate,RadialIntermediate,TI_Climate_2
RadialProximal,RadialProximal,TI_Apps_4
VolarDistal,VolarDistal,TI_Music_3
VolarIntermediate,VolarIntermediate,TI_Chats_5
VolarProximal,VolarProximal,TI_Call_1
RadialDistal,RadialIntermediate,Search_6
RadialDistal,RadialIntermediate,Recenter_6
RadialDistal,RadialIntermediate,Home_6
RadialDistal,RadialIntermediate,Work_6
RadialDistal,RadialIntermediate,Destination_6
RadialIntermediate,RadialDistal,SteeringHeater_2
RadialIntermediate,RadialDistal,Heater_2
RadialIntermediate,RadialDistal,AC_2
RadialIntermediate,RadialDistal,Air_2
RadialIntermediate,RadialDistal,CarSeatHeater_2
RadialProximal,RadialDistal,Spotify_4
RadialProximal,RadialDistal,Podcast_4
RadialProximal,RadialDistal,Instagram_4
RadialProximal,RadialDistal,Radio_4
RadialProximal,RadialDistal,Whatsapp_4
VolarDistal,RadialDistal,VolumePlus_3
VolarDistal,RadialDistal,VolumeMinus_3
VolarDistal,RadialDistal,Play_3
VolarDistal,RadialDistal,Pause_3
VolarDistal,RadialDistal,NextSong_3
VolarIntermediate,RadialDistal,Send_5
VolarIntermediate,RadialDistal,ContactList_5
VolarIntermediate,RadialDistal,Reply_5
VolarIntermediate,RadialDistal,SpeechToText_5
VolarIntermediate,RadialDistal,Keyboard_5
VolarProximal,RadialDistal,CallAccept_1
VolarProximal,RadialDistal,MuteMic_1
VolarProximal,RadialDistal,CallReject_1
VolarProximal,RadialDistal,CallReply_1
VolarProximal,RadialDistal,CallingPerson_1
