start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Climate_2
RadialIntermediate,RadialIntermediate,TI_Call_1
RadialProximal,RadialProximal,TI_Map_6
VolarDistal,VolarDistal,TI_Apps_4
VolarIntermediate,VolarIntermediate,TI_Music_3
VolarProximal,VolarProximal,TI_Chats_5
RadialDistal,RadialIntermediate,CarSeatHeater_2
RadialDistal,RadialIntermediate,AC_2
RadialDistal,RadialIntermediate,Air_2
RadialDistal,RadialIntermediate,Heater_2
RadialDistal,RadialIntermediate,SteeringHeater_2
RadialIntermediate,RadialDistal,CallReject_1
RadialIntermediate,RadialDistal,CallReply_1
RadialIntermediate,RadialDistal,CallingPerson_1
RadialIntermediate,RadialDistal,MuteMic_1
RadialIntermediate,RadialDistal,CallAccept_1
RadialProximal,RadialDistal,Recenter_6
RadialProximal,RadialDistal,Home_6
RadialProximal,RadialDistal,Search_6
RadialProximal,RadialDistal,Destination_6
RadialProximal,RadialDistal,Work_6
VolarDistal,RadialDistal,Radio_4
VolarDistal,RadialDistal,Podcast_4
VolarDistal,RadialDistal,Instagram_4
VolarDistal,RadialDistal,Spotify_4
VolarDistal,RadialDistal,Whatsapp_4
VolarIntermediate,RadialDistal,Play_3
VolarIntermediate,RadialDistal,VolumeMinus_3
VolarIntermediate,RadialDistal,VolumePlus_3
VolarIntermediate,RadialDistal,NextSong_3
VolarIntermediate,RadialDistal,Pause_3
VolarProximal,RadialDistal,Send_5
VolarProximal,RadialDistal,ContactList_5
VolarProximal,RadialDistal,SpeechToText_5
VolarProximal,RadialDistal,Reply_5
VolarProximal,RadialDistal,Keyboard_5
