start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Call_1
RadialIntermediate,RadialIntermediate,TI_Climate_2
RadialProximal,RadialProximal,TI_Apps_4
VolarDistal,VolarDistal,TI_Music_3
VolarIntermediate,VolarIntermediate,TI_Chats_5
VolarProximal,VolarProximal,TI_Map_6
RadialDistal,RadialIntermediate,CallAccept_1
RadialDistal,RadialIntermediate,CallReject_1
RadialDistal,RadialIntermediate,CallReply_1
RadialDistal,RadialIntermediate,CallingPerson_1
RadialDistal,RadialIntermediate,MuteMic_1
RadialIntermediate,RadialDistal,Heater_2
RadialIntermediate,RadialDistal,Air_2
RadialIntermediate,RadialDistal,AC_2
RadialIntermediate,RadialDistal,CarSeatHeater_2
RadialIntermediate,RadialDistal,SteeringHeater_2
RadialProximal,RadialDistal,Whatsapp_4
RadialProximal,RadialDistal,Podcast_4
RadialProximal,RadialDistal,Spotify_4
RadialProximal,RadialDistal,Instagram_4
RadialProximal,RadialDistal,Radio_4
VolarDistal,RadialDistal,Pause_3
VolarDistal,RadialDistal,VolumeMinus_3
VolarDistal,RadialDistal,Play_3
VolarDistal,RadialDistal,NextSong_3
VolarDistal,RadialDistal,VolumePlus_3
VolarIntermediate,RadialDistal,Keyboard_5
VolarIntermediate,RadialDistal,Send_5
VolarIntermediate,RadialDistal,Reply_5
VolarIntermediate,RadialDistal,ContactList_5
VolarIntermediate,RadialDistal,SpeechToText_5
VolarProximal,RadialDistal,Destination_6
VolarProximal,RadialDistal,Work_6
VolarProximal,RadialDistal,Home_6
VolarProximal,RadialDistal,Recenter_6
VolarProximal,RadialDistal,Search_6
