start_region,end_region,letter_association
VolarProximal,VolarProximal,TI_Call_1
VolarIntermediate,VolarIntermediate,TI_Climate_2
VolarDistal,VolarDistal,TI_Map_6
RadialProximal,RadialProximal,TI_Music_3
RadialIntermediate,RadialIntermediate,TI_Apps_4
RadialDistal,RadialDistal,TI_Chats_5
VolarProximal,VolarIntermediate,MuteMic_1
VolarProximal,VolarDistal,CallReply_1
VolarProximal,RadialProximal,CallAccept_1
VolarProximal,RadialIntermediate,CallingPerson_1
VolarProximal,RadialDistal,CallReject_1
VolarIntermediate,VolarProximal,AC_2
VolarIntermediate,VolarDistal,SteeringHeater_2
VolarIntermediate,RadialProximal,CarSeatHeater_2
VolarIntermediate,RadialIntermediate,Heater_2
VolarIntermediate,RadialDistal,Air_2
VolarDistal,VolarProximal,Work_6
VolarDistal,VolarIntermediate,Search_6
VolarDistal,RadialProximal,Home_6
VolarDistal,RadialIntermediate,Destination_6
VolarDistal,RadialDistal,Recenter_6
RadialProximal,VolarProximal,NextSong_3
RadialProximal,VolarIntermediate,VolumePlus_3
RadialProximal,VolarDistal,VolumeMinus_3
RadialProximal,RadialIntermediate,Play_3
RadialProximal,RadialDistal,Pause_3
RadialIntermediate,VolarProximal,Instagram_4
RadialIntermediate,VolarIntermediate,Spotify_4
RadialIntermediate,VolarDistal,Whatsapp_4
RadialIntermediate,RadialProximal,Radio_4
RadialIntermediate,RadialDistal,Podcast_4
RadialDistal,VolarProximal,ContactList_5
RadialDistal,VolarIntermediate,Keyboard_5
RadialDistal,VolarDistal,Send_5
RadialDistal,RadialProximal,SpeechToText_5
RadialDistal,RadialIntermediate,Reply_5
