start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Apps_4
RadialIntermediate,RadialIntermediate,TI_Climate_2
RadialProximal,RadialProximal,TI_Music_3
VolarDistal,VolarDistal,TI_Map_6
VolarIntermediate,VolarIntermediate,TI_Chats_5
VolarProximal,VolarProximal,TI_Call_1
RadialDistal,RadialIntermediate,Instagram_4
RadialDistal,RadialIntermediate,Whatsapp_4
RadialDistal,RadialIntermediate,Spotify_4
RadialDistal,RadialIntermediate,Podcast_4
RadialDistal,RadialIntermediate,Radio_4
RadialIntermediate,RadialDistal,CarSeatHeater_2
RadialIntermediate,RadialDistal,AC_2
RadialIntermediate,RadialDistal,SteeringHeater_2
RadialIntermediate,RadialDistal,Heater_2
RadialIntermediate,RadialDistal,Air_2
RadialProximal,RadialDistal,Play_3
RadialProximal,RadialDistal,Pause_3
RadialProximal,RadialDistal,VolumeMinus_3
RadialProximal,RadialDistal,VolumePlus_3
RadialProximal,RadialDistal,NextSong_3
VolarDistal,RadialDistal,Recenter_6
VolarDistal,RadialDistal,Search_6
VolarDistal,RadialDistal,Destination_6
VolarDistal,RadialDistal,Home_6
VolarDistal,RadialDistal,Work_6
VolarIntermediate,RadialDistal,Keyboard_5
VolarIntermediate,RadialDistal,SpeechToText_5
VolarIntermediate,RadialDistal,Reply_5
VolarIntermediate,RadialDistal,ContactList_5
VolarIntermediate,RadialDistal,Send_5
VolarProximal,RadialDistal,CallingPerson_1
VolarProximal,RadialDistal,CallAccept_1
VolarProximal,RadialDistal,MuteMic_1
VolarProximal,RadialDistal,CallReject_1
VolarProximal,RadialDistal,CallReply_1
