start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Map_6
RadialIntermediate,RadialIntermediate,TI_Chats_5
RadialProximal,RadialProximal,TI_Call_1
VolarDistal,VolarDistal,TI_Apps_4
VolarIntermediate,VolarIntermediate,TI_Music_3
VolarProximal,VolarProximal,TI_Climate_2
RadialDistal,RadialIntermediate,Destination_6
RadialDistal,RadialIntermediate,Work_6
RadialDistal,RadialIntermediate,Search_6
RadialDistal,RadialIntermediate,Recenter_6
RadialDistal,RadialIntermediate,Home_6
RadialIntermediate,RadialDistal,Reply_5
RadialIntermediate,RadialDistal,ContactList_5
RadialIntermediate,RadialDistal,SpeechToText_5
RadialIntermediate,RadialDistal,Send_5
RadialIntermediate,RadialDistal,Keyboard_5
RadialProximal,RadialDistal,CallAccept_1
RadialProximal,RadialDistal,MuteMic_1
RadialProximal,RadialDistal,CallReject_1
RadialProximal,RadialDistal,CallingPerson_1
RadialProximal,RadialDistal,CallReply_1
VolarDistal,RadialDistal,Whatsapp_4
VolarDistal,RadialDistal,Spotify_4
VolarDistal,RadialDistal,Instagram_4
VolarDistal,RadialDistal,Podcast_4
VolarDistal,RadialDistal,Radio_4
VolarIntermediate,RadialDistal,Pause_3
VolarIntermediate,RadialDistal,Play_3
VolarIntermediate,RadialDistal,VolumePlus_3
VolarIntermediate,RadialDistal,NextSong_3
VolarIntermediate,RadialDistal,VolumeMinus_3
VolarProximal,RadialDistal,SteeringHeater_2
VolarProximal,RadialDistal,Air_2
VolarProximal,RadialDistal,AC_2
VolarProximal,RadialDistal,CarSeatHeater_2
VolarProximal,RadialDistal,Heater_2
