start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Climate_2
RadialIntermediate,RadialIntermediate,TI_Chats_5
RadialProximal,RadialProximal,TI_Map_6
VolarDistal,VolarDistal,TI_Call_1
VolarIntermediate,VolarIntermediate,TI_Music_3
VolarProximal,VolarProximal,TI_Apps_4
RadialDistal,RadialIntermediate,Heater_2
RadialDistal,RadialIntermediate,AC_2
RadialDistal,RadialIntermediate,CarSeatHeater_2
RadialDistal,RadialIntermediate,SteeringHeater_2
RadialDistal,RadialIntermediate,Air_2
RadialIntermediate,RadialDistal,ContactList_5
RadialIntermediate,RadialDistal,Send_5
RadialIntermediate,RadialDistal,SpeechToText_5
RadialIntermediate,RadialDistal,Reply_5
RadialIntermediate,RadialDistal,Keyboard_5
RadialProximal,RadialDistal,Destination_6
RadialProximal,RadialDistal,Work_6
RadialProximal,RadialDistal,Home_6
RadialProximal,RadialDistal,Search_6
RadialProximal,RadialDistal,Recenter_6
VolarDistal,RadialDistal,MuteMic_1
VolarDistal,RadialDistal,CallAccept_1
VolarDistal,RadialDistal,CallingPerson_1
VolarDistal,RadialDistal,CallReply_1
VolarDistal,RadialDistal,CallReject_1
VolarIntermediate,RadialDistal,VolumePlus_3
VolarIntermediate,RadialDistal,Play_3
VolarIntermediate,RadialDistal,VolumeMinus_3
VolarIntermediate,RadialDistal,NextSong_3
VolarIntermediate,RadialDistal,Pause_3
VolarProximal,RadialDistal,Podcast_4
VolarProximal,RadialDistal,Radio_4
VolarProximal,RadialDistal,Spotify_4
VolarProximal,RadialDistal,Whatsapp_4
VolarProximal,RadialDistal,Instagram_4
